index	task	verb	sentence	neg_sentence	complement	turker_pos_ratings	turker_neg_ratings	bert_pos_entailment_prob	bert_pos_contradiction_prob	bert_pos_neutral_prob	bert_neg_entailment_prob	bert_neg_contradiction_prob	bert_neg_neutral_prob	signature
1250	that	learn	At 9:00, American Airlines Executive Vice President Gerard Arpey learned that communications had been lost with American 77.	At 9:00, American Airlines Executive Vice President Gerard Arpey did not learn that communications had been lost with American 77.	Communications had been lost with american 77.	1.0,2.0,2.0	-1.0,0.0,0.0	0.99543345	0.0006935436999999999	0.003873033	0.9874567	0.0019301345	0.010613186	+/+
1251	that	understand	However, participants understand that accountants are taking a risk when they issue an opinion on the financial statements.	However, participants do not understand that accountants are taking a risk when they issue an opinion on the financial statements.	Accountants are taking a risk when they issue an opinion on the financial statements.	1.0,1.0,2.0	-1.0,1.0,2.0	0.9980902	0.00029413315	0.0016156245	0.98558503	0.00281091	0.011604156	+/+
1252	that	hope	I hope that you agree that these activities are essential to being a part of a world community.	I do not hope that you agree that these activities are essential to being a part of a world community.	You agree that these activities are essential to being a part of a world community.	0.0,0.0,0.0	-1.0,0.0,0.0	0.998064	0.00020381482	0.0017321894	0.00034582108	0.9990225	0.00063168834	o/o
1253	that	add	He added that the literature shows client outcomes and cost-benefits are improved by either research follow-up or a brief monitoring phone call.	He did not add that the literature shows client outcomes and cost-benefits are improved by either research follow-up or a brief monitoring phone call.	The literature shows client outcomes and cost-benefits are improved by either research follow-up or a brief monitoring phone call.	2.0,2.0,2.0	0.0,1.0,2.0	0.99836427	0.00042656504	0.0012092101	0.9980254	0.00047372998	0.0015007969	o/+
1254	that	concern	Some respondents were concerned that there would be double counting if, as proposed by the standards, some stewardship items would be reported in two separate categories; for example, Yellowstone National Park would be reported as a heritage asset and as stewardship land.	Some respondents were not concerned that there would be double counting if, as proposed by the standards, some stewardship items would be reported in two separate categories; for example, Yellowstone National Park would be reported as a heritage asset and as stewardship land.	There would be double counting if, as proposed by the standards, some stewardship items would be reported in two separate categories.	0.0,1.0,1.0	0.0,0.0,1.0	0.99706763	0.00056037697	0.0023719394	0.99366784	0.0016712906	0.0046608187	o/o
1255	that	seem	It seems that the island wants to attract as many visitors as possible.	It does not seem that the island wants to attract as many visitors as possible.	The island wants to attract as many visitors as possible.	0.0,2.0,2.0	-2.0,-1.0,-1.0	0.9984701	0.00021498566	0.0013148944	0.00072586344	0.9981395	0.0011346055	o/o
1256	that	worry	We are worried that power plants will be running when they should be shut down.	We are not worried that power plants will be running when they should be shut down.	Power plants will be running when they should be shut down.	0.0,0.0,1.0	-2.0,-1.0,-1.0	0.99164075	0.0010886028	0.0072705876	0.3390247	0.14159606	0.51937926	o/o
1257	that	declare	Also, at the inquest, Mrs. Cavendish declared that she had heard, from her own room, the fall of the table by the bed. 	Also, at the inquest, Mrs. Cavendish did not declare that she had heard, from her own room, the fall of the table by the bed. 	She had heard, from her own room, the fall of the table by the bed.	2.0,2.0,2.0	-1.0,0.0,0.0	0.99461675	0.0009156861	0.0044674804	0.002102704	0.9927613	0.0051359744	o/o
1258	that	observe	We have observed that many more clients receive some assistance when technologically sophisticated intake systems are installed.	We have not observed that many more clients receive some assistance when technologically sophisticated intake systems are installed.	Many more clients receive some assistance when technologically sophisticated intake systems are installed.	1.0,1.0,2.0	-2.0,-1.0,0.0	0.99843305	0.0001571239	0.0014097741	0.9787647	0.003350154	0.0178851	+/+
1259	that	assume	It can be assumed that these questions will be asked.	It can be not assumed that these questions will be asked.	These questions will be asked.	1.0,1.0,2.0	-2.0,-1.0,1.0	0.98542017	0.001631889	0.012947939	0.56919414	0.075575545	0.3552303	o/o
1260	that	agree	They even agree that this would be a big mistake.	They even do not agree that this would be a big mistake.	This would be a big mistake.	0.0,1.0,2.0	-1.0,0.0,0.0	0.9879267	0.00094603474	0.011127295	0.03260222	0.030554352000000007	0.93684334	o/o
1261	that	argue	News argues that all of America's volunteers are doing a lot of good.	News does not argue that all of America's volunteers are doing a lot of good.	All of america's volunteers are doing a lot of good.	-2.0,0.0,1.0	0.0,1.0,2.0	0.9960516	0.00034609527000000005	0.0036022787	0.98626655	0.0020449995	0.011688486	o/o
1262	that	demand	Modern tradition demands that you climb up through the bubbling cascades as part of a human chain.	Modern tradition does not demand that you climb up through the bubbling cascades as part of a human chain.	You climb up through the bubbling cascades as part of a human chain.	1.0,1.0,2.0	-2.0,-1.0,0.0	0.99622476	0.0012527863	0.0025224756	0.007885475	0.98533785	0.006776710500000001	o/o
1263	that	fear	He can tell her of something good he has done, or something good that has happened to him, without fearing that she will think he is bragging.	He can tell her of something good he has done, or something good that has happened to him, without not fearing that she will think he is bragging.	She will think he is bragging.	-2.0,-1.0,0.0	-1.0,-1.0,1.0	0.0023152991	0.9895129	0.008171765	0.023311634	0.012389959	0.96429837	o/o
1264	that	convince	He was convinced that the manager gave him this task today simply to make his life totally miserable after the shindig at Elwira's.	He was not convinced that the manager gave him this task today simply to make his life totally miserable after the shindig at Elwira's.	The manager gave him this task today simply to make his life totally miserable after the shindig at elwira's.	0.0,0.0,1.0	-1.0,0.0,0.0	0.9984061	0.0004165234	0.001177354	0.97209245	0.022978462	0.0049290517	o/o
1265	that	find	I find that Safire tries too hard to make his readers laugh.	I do not find that Safire tries too hard to make his readers laugh.	Safire tries too hard to make his readers laugh.	1.0,1.0,1.0	-1.0,-1.0,0.0	0.9985687	0.00031197345	0.0011192876	0.0045368990000000005	0.99111426	0.004348827	+/+
1266	that	write	In a column lampooning Pat Buchanan, Royko wrote that Mexico was a useless country that should be invaded and turned over to Club Med.	In a column lampooning Pat Buchanan, Royko did not write that Mexico was a useless country that should be invaded and turned over to Club Med.	Mexico was a useless country that should be invaded.	0.0,0.0,0.0	-2.0,-1.0,-1.0	0.9976279	0.0004926488	0.0018795603	0.59142756	0.12283309	0.28573940000000003	o/o
1267	that	contend	In itself, the discrepancy has no apparent significance, although it has been pointed to by theorists who contend that the TP was leaked through more than one source.	In itself, the discrepancy has no apparent significance, although it has been pointed to by theorists who do not contend that the TP was leaked through more than one source.	The tp was leaked through more than one source.	0.0,0.0,0.0	0.0,0.0,2.0	0.9903904	0.0015594799	0.008050024499999999	0.32979444	0.09166957	0.5785359999999999	o/o
1268	that	state	The ICRs state that data collection will be easy on respondants.	The ICRs do not state that data collection will be easy on respondants.	Data collection will be easy on respondants.	0.0,2.0,2.0	-1.0,0.0,0.0	0.9944966	0.0003187494	0.0051846190000000006	0.031333707	0.81160605	0.15706035	o/o
1269	that	tell	I meant to do so, but I was told that a friend was at the hall door, so I laid down the coffee on the hall table. 	I meant to do so, but I was not told that a friend was at the hall door, so I laid down the coffee on the hall table. 	A friend was at the hall door.	1.0,1.0,2.0	0.0,1.0,2.0	0.9972766	0.00034726352999999994	0.0023760987	0.4594573	0.12933253	0.41121012	o/o
1270	that	wish	They're French, but wish that they were mostly Caribbean.	They're French, but do not wish that they were mostly Caribbean.	They were mostly caribbean.	-2.0,-2.0,-1.0	0.0,0.0,0.0	0.05485549	0.84960103	0.0955435	0.26389006	0.22286336	0.51324654	o/o
1271	that	discover	Foul play was suspected and, after further investigation, it was discovered that his suicide was actually a homicide.	Foul play was suspected and, after further investigation, it was not discovered that his suicide was actually a homicide.	His suicide was actually a homicide.	1.0,2.0,2.0	-1.0,-1.0,2.0	0.98849493	0.0014862785	0.010018792	0.0045849113	0.0040807375	0.9913344	+/+
1272	that	appear	Accounts vary as to what happened next, but it appears that Shearer was either duped by the Serbs or double-crossed by them.	Accounts vary as to what happened next, but it does not appear that Shearer was either duped by the Serbs or double-crossed by them.	Shearer was either duped by the serbs or double-crossed by them.	0.0,1.0,2.0	-2.0,-2.0,-1.0	0.9979973	0.0005761033400000001	0.0014267329	0.8023766	0.07263512	0.1249883	o/o
1273	that	complain	Critics complain that the musical fails to deliver the extravagant sets and staging they've come to expect from theatrical blockbusters.	Critics do not complain that the musical fails to deliver the extravagant sets and staging they've come to expect from theatrical blockbusters.	The musical fails to deliver the extravagant sets and staging they've come to expect from theatrical blockbusters.	1.0,1.0,2.0	-1.0,0.0,2.0	0.99842465	0.0005887486599999999	0.0009865834	0.99711525	0.0017246193	0.0011601027	o/o
1274	that	indicate	Other observers simply indicated that greater standardization made sense.	Other observers simply did not indicate that greater standardization made sense.	Greater standardization made sense.	1.0,1.0,2.0	-1.0,0.0,0.0	0.99104816	0.000834427	0.008117413	0.04685145	0.87719035	0.07595827	o/o
1275	that	propose	To  Earlier this month, he outraged the industry by proposing that theaters charge higher prices for more expensive movies.	To  Earlier this month, he outraged the industry by not proposing that theaters charge higher prices for more expensive movies.	Theaters charge higher prices for more expensive movies.	0.0,0.0,2.0	-1.0,0.0,0.0	0.99258244	0.0013156567	0.0061019324	0.0028336106	0.9918184	0.005347902	o/o
1276	that	report	The Enquirer also reported that Fawcett was wearing a silly hat. 	The Enquirer also did not report that Fawcett was wearing a silly hat. 	Fawcett was wearing a silly hat.	0.0,1.0,1.0	-1.0,-1.0,0.0	0.9951532	0.0004650328	0.0043818170000000005	0.013583917	0.014596081	0.97182	o/o
1277	that	indicate	Does a rise in the stock values indicate that the company is doing better?	Does a rise in the stock values do not indicate that the company is doing better?	The company is doing better.	0.0,0.0,0.0	0.0,0.0,0.0	0.007785534	0.0014488762	0.99076563	0.008417983	0.001984401	0.9895976	o/o
1278	that	see	It can be seen that the total cost of providing postal service in the U.S. for FY 1999 was 20.	It can be not seen that the total cost of providing postal service in the U.S. for FY 1999 was 20.	The total cost of providing postal service in the u.s. for fy 1999 was 20.	1.0,2.0,2.0	-2.0,-2.0,-1.0	0.9987251	0.00020934628	0.001065529	0.996696	0.0007532941	0.002550697	+/+
